date,sn,temperature,ph,ammonia,chloride
"2019-04-21 20:00:00",18013581,28.87,3.96,0,80.908
"2019-04-21 20:30:00",18013581,28.88,3.95,0,87.67
"2019-04-21 21:00:00",18013581,28.89,3.98,0,100.963
"2019-04-21 21:30:00",18013581,28.9,3.94,0,115.963
"2019-04-21 22:00:00",18013581,28.91,3.98,0,100.737
"2019-04-21 22:30:00",18013581,28.91,3.96,0,110.188
"2019-04-21 23:00:00",18013581,28.92,3.96,0,100.625
"2019-04-21 23:30:00",18013581,28.92,3.94,0,101.108
"2019-04-22 00:00:00",18013581,28.92,3.97,0,99.747
"2019-04-22 00:30:00",18013581,28.92,3.94,0,109.515
"2019-04-22 01:00:00",18013581,28.93,3.97,0,116.859
"2019-04-22 01:30:00",18013581,28.92,3.95,0,91.796
"2019-04-22 02:00:00",18013581,28.92,3.98,0,120.296
"2019-04-22 02:30:00",18013581,28.91,3.95,0,116.186
"2019-04-22 03:00:00",18013581,28.9,3.98,0,93.632
"2019-04-22 03:30:00",18013581,28.89,3.96,0,113.523
"2019-04-22 04:00:00",18013581,28.87,3.98,0,120.668
"2019-04-22 04:30:00",18013581,28.86,3.95,0,106.594
"2019-04-22 05:00:00",18013581,28.83,3.98,0,93.488
"2019-04-22 05:30:00",18013581,28.83,3.95,0,91.167
"2019-04-22 06:00:00",18013581,28.8,3.97,0,95.54
"2019-04-22 06:30:00",18013581,28.79,3.94,0,88.041
"2019-04-22 07:00:00",18013581,28.76,3.99,0,81.742
"2019-04-22 07:30:00",18013581,28.74,3.96,0,118.862
"2019-04-22 08:00:00",18013581,28.68,3.98,0,102.095
"2019-04-22 08:30:00",18013581,28.69,3.95,0,114.33
"2019-04-22 09:00:00",18013581,28.68,4,0,101.229
"2019-04-22 09:30:00",18013581,28.71,3.96,0,84.59
"2019-04-22 10:00:00",18013581,28.73,3.98,0,107.145
"2019-04-22 10:30:00",18013581,28.77,3.95,0,91.972
"2019-04-22 11:00:00",18013581,28.81,3.98,0,93.849
"2019-04-22 11:30:00",18013581,28.86,3.93,0,107.431
"2019-04-22 12:00:00",18013581,28.9,3.98,0,108.365
"2019-04-22 12:30:00",18013581,28.93,3.94,0,116.675
"2019-04-22 13:00:00",18013581,28.97,3.99,0,98.958
"2019-04-22 13:30:00",18013581,29.01,3.96,0,113.661
"2019-04-22 14:00:00",18013581,29.06,3.97,0,97.574
"2019-04-22 14:30:00",18013581,29.08,3.94,0,91.175
"2019-04-22 15:00:00",18013581,29.03,3.98,0,86.134
"2019-04-22 15:30:00",18013581,28.92,3.94,0,97.488
"2019-04-22 16:00:00",18013581,28.85,3.98,0,118.454
"2019-04-22 16:30:00",18013581,28.87,3.95,0,112.174
"2019-04-22 17:00:00",18013581,28.85,4,0,89.337
"2019-04-22 17:30:00",18013581,28.85,3.96,0,90.818
"2019-04-22 18:00:00",18013581,28.82,3.97,0,80.984
"2019-04-22 18:30:00",18013581,28.8,3.94,0,106.645
"2019-04-22 19:00:00",18013581,28.74,3.99,0,94.065
"2019-04-22 19:30:00",18013581,28.74,3.96,0,99.128
"2019-04-22 20:00:00",18013581,28.68,3.97,0,84.783
"2019-04-22 20:30:00",18013581,28.68,3.94,0,96.182
"2019-04-22 21:00:00",18013581,28.65,3.98,0,101.813
"2019-04-22 21:30:00",18013581,28.66,3.95,0,112.01
"2019-04-22 22:00:00",18013581,28.64,4,0,115.158
"2019-04-22 22:30:00",18013581,28.64,3.96,0,110.349
"2019-04-22 23:00:00",18013581,28.6,3.98,0,118.669
"2019-04-22 23:30:00",18013581,28.59,3.95,0,117.562
"2019-04-23 00:00:00",18013581,28.55,3.98,0,114.824
"2019-04-23 01:00:00",18013581,28.5,3.98,0,106.834
"2019-04-23 01:30:00",18013581,28.5,3.94,0,107.838
"2019-04-23 02:00:00",18013581,28.46,3.99,0,104.862
"2019-04-23 02:30:00",18013581,28.46,3.95,0,94.282
"2019-04-23 03:00:00",18013581,28.42,4,0,100.131
"2019-04-23 03:30:00",18013581,28.42,3.95,0,99.142
"2019-04-23 04:00:00",18013581,28.38,3.99,0,114.588
"2019-04-23 04:30:00",18013581,28.36,3.94,0,87.607
"2019-04-23 05:00:00",18013581,28.3,4.01,0,91.099
"2019-04-23 05:30:00",18013581,28.29,3.94,0,110.43
"2019-04-23 06:00:00",18013581,28.24,3.99,0,80.923
"2019-04-23 06:30:00",18013581,28.24,3.94,0,85.608
"2019-04-23 07:00:00",18013581,28.17,3.99,0,105.357
"2019-04-23 07:30:00",18013581,28.17,3.95,0,93.29
"2019-04-23 08:00:00",18013581,28.1,3.97,0,107.579
"2019-04-23 08:30:00",18013581,28.09,3.94,0,98.699
"2019-04-23 09:00:00",18013581,28.07,4,0,109.211
"2019-04-23 09:30:00",18013581,28.11,3.97,0,88.361
"2019-04-23 10:00:00",18013581,28.14,3.99,0,82.329
"2019-04-23 10:30:00",18013581,28.2,3.96,0,93.576
"2019-04-23 11:00:00",18013581,28.26,3.99,0,100.19
"2019-04-23 11:30:00",18013581,28.33,3.96,0,87.505
"2019-04-23 12:00:00",18013581,28.39,3.99,0,110.122
"2019-04-23 12:30:00",18013581,28.44,3.95,0,96.56
"2019-04-23 13:00:00",18013581,28.49,3.99,0,108.767
"2019-04-23 13:30:00",18013581,28.54,3.95,0,118.033
"2019-04-23 14:00:00",18013581,28.59,3.97,0,119.178
"2019-04-23 14:30:00",18013581,28.65,3.95,0,96.631
"2019-04-23 15:00:00",18013581,28.69,3.98,0,106.208
"2019-04-23 15:30:00",18013581,28.72,3.96,0,106.833
"2019-04-23 16:00:00",18013581,28.73,3.99,0,96.212
"2019-04-23 16:30:00",18013581,28.74,3.97,0,89.885
"2019-04-23 17:00:00",18013581,28.73,4,0,97.133
"2019-04-23 17:30:00",18013581,28.74,3.95,0,82.664
"2019-04-23 18:00:00",18013581,28.72,3.99,0,101.258
"2019-04-23 18:30:00",18013581,28.67,3.94,0,120.055
"2019-04-23 19:00:00",18013581,28.59,3.98,0,86.676
"2019-04-23 19:30:00",18013581,28.55,3.96,0,96.16
"2019-04-23 20:00:00",18013581,28.49,3.98,0,108.923
"2019-04-23 20:30:00",18013581,28.48,3.94,0,94.853
"2019-04-23 21:00:00",18013581,28.45,3.98,0,118.161
"2019-04-23 21:30:00",18013581,28.45,3.95,0,110.918
"2019-04-23 22:00:00",18013581,28.43,3.98,0,104.243
"2019-04-23 22:30:00",18013581,28.44,3.95,0,90.644
"2019-04-23 23:00:00",18013581,28.4,4,0,102.208
"2019-04-23 23:30:00",18013581,28.4,3.95,0,86.637
"2019-04-24 00:00:00",18013581,28.36,3.99,0,98.302
"2019-04-24 00:30:00",18013581,28.36,3.96,0,88.507
"2019-04-24 01:00:00",18013581,28.31,4.01,0,89.614
"2019-04-24 01:30:00",18013581,28.31,3.95,0,94.922
"2019-04-24 02:00:00",18013581,28.26,3.98,0,80.921
"2019-04-24 02:30:00",18013581,28.25,3.96,0,103.863
"2019-04-24 03:00:00",18013581,28.2,3.99,0,95.8
"2019-04-24 03:30:00",18013581,28.19,3.95,0,84.434
"2019-04-24 04:00:00",18013581,28.13,3.99,0,111.362
"2019-04-24 04:30:00",18013581,28.13,3.95,0,104.398
"2019-04-24 05:00:00",18013581,28.06,4,0,106.83
"2019-04-24 05:30:00",18013581,28.06,3.96,0,94.654
"2019-04-24 06:00:00",18013581,28.01,3.98,0,102.166
"2019-04-24 06:30:00",18013581,28.01,3.96,0,114.352
"2019-04-24 07:00:00",18013581,27.96,3.99,0,115.809
"2019-04-24 07:30:00",18013581,27.96,3.96,0,99.854
"2019-04-24 08:00:00",18013581,27.91,3.98,0,112.478
"2019-04-24 08:30:00",18013581,27.92,3.95,0,100.47
"2019-04-24 09:00:00",18013581,27.9,4,0,94.495
"2019-04-24 09:30:00",18013581,27.93,3.96,0,88.062
"2019-04-24 10:00:00",18013581,27.94,4,0,104.848
"2019-04-24 10:30:00",18013581,27.98,3.95,0,86.113
"2019-04-24 11:00:00",18013581,28.04,4.01,0,113.076
"2019-04-24 11:30:00",18013581,28.07,3.97,0,98.162
"2019-04-24 12:00:00",18013581,28.1,4,0,99.378
"2019-04-24 12:30:00",18013581,28.14,3.97,0,120.256
"2019-04-24 13:00:00",18013581,28.18,4.01,0,83.699
"2019-04-24 13:30:00",18013581,28.21,3.97,0,87.191
"2019-04-24 14:00:00",18013581,28.24,4,0,91.998
"2019-04-24 14:30:00",18013581,28.27,3.99,0,112.379
"2019-04-24 15:00:00",18013581,28.3,4.01,0,95.937
"2019-04-24 15:30:00",18013581,28.33,3.96,0,85.272
"2019-04-24 16:00:00",18013581,28.37,3.99,0,87.547
"2019-04-24 16:30:00",18013581,28.41,3.96,0,100.475
"2019-04-24 17:00:00",18013581,28.43,4.01,0,95.504
"2019-04-24 17:30:00",18013581,28.46,3.96,0,101.901
"2019-04-24 18:00:00",18013581,28.48,3.99,0,83.683
"2019-04-24 18:30:00",18013581,28.5,3.96,0,103.334
"2019-04-24 19:00:00",18013581,28.51,4.01,0,85.536
"2019-04-24 19:30:00",18013581,28.52,3.95,0,92.476
"2019-04-24 20:00:00",18013581,28.53,3.99,0,116.73
"2019-04-24 20:30:00",18013581,28.54,3.95,0,101.782
"2019-04-24 21:00:00",18013581,28.55,4,0,100.184
"2019-04-24 21:30:00",18013581,28.55,3.98,0,86.055
"2019-04-24 22:00:00",18013581,28.56,4.01,0,104.333
"2019-04-24 22:30:00",18013581,28.56,3.95,0,114.23
"2019-04-24 23:00:00",18013581,28.56,4.02,0,106.857
"2019-04-24 23:30:00",18013581,28.56,3.96,0,94.494
"2019-04-25 00:00:00",18013581,28.56,4.01,0,109.561
"2019-04-25 00:30:00",18013581,28.55,3.95,0,89.593
"2019-04-25 01:00:00",18013581,28.53,4,0,102.57
"2019-04-25 01:30:00",18013581,28.52,3.97,0,111.511
"2019-04-25 02:00:00",18013581,28.5,4,0,105.852
"2019-04-25 02:30:00",18013581,28.49,3.97,0,107.959
"2019-04-25 03:00:00",18013581,28.46,4.02,0,101.835
"2019-04-25 03:30:00",18013581,28.44,3.96,0,92.551
"2019-04-25 04:00:00",18013581,28.41,4.01,0,82.43
"2019-04-25 04:30:00",18013581,28.4,3.97,0,116.033
"2019-04-25 05:00:00",18013581,28.38,4.01,0,114.198
"2019-04-25 05:30:00",18013581,28.36,3.96,0,81.596
"2019-04-25 06:00:00",18013581,28.34,4.01,0,82.296
"2019-04-25 06:30:00",18013581,28.32,3.97,0,118.548
"2019-04-25 07:00:00",18013581,28.28,4.03,0,86.202
"2019-04-25 07:30:00",18013581,28.27,3.95,0,103.368
"2019-04-25 08:00:00",18013581,28.21,4,0,101.566
"2019-04-25 08:30:00",18013581,28.21,3.95,0,113.18
"2019-04-25 09:00:00",18013581,28.19,4.03,0,115.907
"2019-04-25 09:30:00",18013581,28.21,3.95,0,109.122
"2019-04-25 10:00:00",18013581,28.24,4.02,0,106.339
"2019-04-25 10:30:00",18013581,28.29,3.96,0,84.68
"2019-04-25 11:00:00",18013581,28.35,4.01,0,93.266
"2019-04-25 11:30:00",18013581,28.4,3.97,0,95.045
"2019-04-25 12:00:00",18013581,28.43,4.01,0,106.86
"2019-04-25 12:30:00",18013581,28.46,3.95,0,119.893
"2019-04-25 13:00:00",18013581,28.5,4.02,0,82.051
"2019-04-25 13:30:00",18013581,28.52,3.97,0,102.899
"2019-04-25 14:00:00",18013581,28.55,3.99,0,81.578
"2019-04-25 14:30:00",18013581,28.56,3.97,0,107.175
"2019-04-25 15:00:00",18013581,28.52,4.01,0,99.659
"2019-04-25 15:30:00",18013581,28.48,3.95,0,92.406
"2019-04-25 16:00:00",18013581,28.45,4.02,0,99.904
"2019-04-25 16:30:00",18013581,28.45,3.97,0,118.365
"2019-04-25 17:00:00",18013581,28.44,4.03,0,115.322
"2019-04-25 17:30:00",18013581,28.43,3.97,0,117.513
"2019-04-25 18:00:00",18013581,28.42,4.03,0,115.651
"2019-04-25 18:30:00",18013581,28.42,3.97,0,119.919
"2019-04-25 19:00:00",18013581,28.4,4.03,0,103.066
"2019-04-25 19:30:00",18013581,28.4,3.96,0,85.15
"2019-04-25 20:00:00",18013581,28.39,4.02,0,109.525
"2019-04-25 20:30:00",18013581,28.39,3.98,0,112.201
"2019-04-25 21:00:00",18013581,28.37,4.02,0,113.706
"2019-04-25 21:30:00",18013581,28.37,3.98,0,120.266
"2019-04-25 22:00:00",18013581,28.35,4.02,0,86.449
"2019-04-25 22:30:00",18013581,28.34,3.97,0,84.265
"2019-04-25 23:00:00",18013581,28.33,4.02,0,110.089
"2019-04-25 23:30:00",18013581,28.33,3.98,0,82.806
"2019-04-26 00:00:00",18013581,28.3,4.02,0,105.539
"2019-04-26 00:30:00",18013581,28.31,3.96,0,85.594
"2019-04-26 11:16:00",18013581,27.91,4.01,0,109.509
"2019-04-26 13:46:00",18013581,27.59,3.98,0,108.013
"2019-04-26 14:31:00",18013581,27.55,3.96,0,93.288
"2019-04-26 16:31:00",18013581,27.46,3.96,0,109.303
"2019-04-26 17:01:00",18013581,27.44,3.98,0,93.573
"2019-04-26 17:31:00",18013581,27.42,3.97,0,91.376
"2019-04-26 18:46:00",18013581,27.38,3.98,0,109.645
"2019-04-26 22:16:00",18013581,27.31,4.03,0,92.747
"2019-04-27 00:31:00",18013581,27.26,3.98,0,84.745
"2019-04-27 02:16:00",18013581,27.18,4.01,0,114.931
"2019-04-27 02:31:00",18013581,27.18,3.96,0,81.465
"2019-04-27 07:46:00",18013581,26.92,3.99,0,93.3
"2019-04-27 08:46:00",18013581,26.89,3.99,0,108.652
"2019-04-27 09:01:00",18013581,26.89,3.97,0,90.897
"2019-04-27 11:31:00",18013581,26.96,3.99,0,109.143
"2019-04-27 11:46:00",18013581,26.98,3.97,0,83.811
"2019-04-27 12:31:00",18013581,27.02,3.97,0,108.913
"2019-04-27 13:16:00",18013581,27.05,4.04,0,110.486
"2019-04-27 15:46:00",18013581,27.2,3.99,0,82.265
"2019-04-27 17:46:00",18013581,27.29,3.98,0,119.617
"2019-04-27 19:31:00",18013581,27.35,3.99,0,119.613
"2019-04-28 04:01:00",18013581,27.42,3.99,0,97.975
"2019-04-28 05:46:00",18013581,27.4,3.98,0,90.418
"2019-04-28 09:16:00",18013581,27.34,4.04,0,85.592
"2019-04-28 10:31:00",18013581,27.37,3.97,0,91.63
"2019-04-28 13:46:00",18013581,27.52,3.99,0,112.217
"2019-04-28 17:16:00",18013581,27.76,4.05,0,90.955
"2019-04-28 19:31:00",18013581,27.92,3.99,0,120.049
"2019-04-28 21:16:00",18013581,28,4.04,0,104.345
"2019-04-28 22:46:00",18013581,28.06,3.99,0,120.243
"2019-04-28 23:31:00",18013581,28.08,3.97,0,81.528
"2019-04-29 00:01:00",18013581,28.09,3.98,0,96.231
"2019-04-29 01:01:00",18013581,28.12,3.99,0,115.626
"2019-04-29 07:16:00",18013581,28.19,4.06,0,81.452
"2019-04-29 07:31:00",18013581,28.19,3.98,0,88.252
"2019-04-29 11:01:00",18013581,28.29,3.98,0,112.044
"2019-04-29 12:01:00",18013581,28.36,3.98,0,80.951
"2019-04-29 15:16:00",18013581,28.71,4.06,0,99.775
"2019-04-29 16:46:00",18013581,28.63,3.97,0,97.675
"2019-04-29 18:46:00",18013581,28.52,3.98,0,119.068
"2019-04-29 20:01:00",18013581,28.43,3.98,0,91.592
"2019-04-29 20:46:00",18013581,28.38,3.98,0,101.499
"2019-04-29 21:31:00",18013581,28.33,3.98,0,109.203
"2019-04-29 22:01:00",18013581,28.3,4,0,82.679
"2019-04-29 23:16:00",18013581,28.21,4.07,0,105.295
"2019-04-29 23:46:00",18013581,28.2,3.99,0,100.223
"2019-04-30 02:16:00",18013581,28.02,4.05,0,104.594
"2019-04-30 03:01:00",18013581,27.98,3.98,0,101.888
"2019-04-30 05:31:00",18013581,27.84,3.98,0,98.437
"2019-04-30 07:46:00",18013581,27.74,3.99,0,120.237
"2019-04-30 09:31:00",18013581,27.72,3.98,0,110.762
"2019-04-30 15:16:00",18013581,28.32,4.06,0,96.952
"2019-04-30 15:46:00",18013581,28.36,4,0,87.208
"2019-04-30 18:16:00",18013581,28.52,4.05,0,83.722
"2019-05-01 03:46:00",18013581,28.39,4,0,107.781
"2019-05-01 05:01:00",18013581,28.31,3.99,0,113.292
"2019-05-01 06:46:00",18013581,28.22,3.99,0,92.057
"2019-05-01 07:01:00",18013581,28.2,3.99,0,82.776
"2019-05-01 10:46:00",18013581,28.18,3.99,0,96.051
"2019-05-01 11:16:00",18013581,28.21,4.09,0,98.628
"2019-05-01 13:16:00",18013581,28.36,4.07,0,88.05
"2019-05-01 14:16:00",18013581,28.42,4.06,0,102.073
"2019-05-01 15:31:00",18013581,28.5,4,0,108.56
"2019-05-01 17:16:00",18013581,28.63,4.08,0,112.51
"2019-05-01 18:16:00",18013581,28.72,4.07,0,111.774
"2019-05-01 19:01:00",18013581,28.77,3.99,0,103.911
"2019-05-01 19:31:00",18013581,28.79,3.99,0,120.284
"2019-05-02 00:46:00",18013581,28.91,4,0,93.018
"2019-05-02 01:31:00",18013581,28.92,3.99,0,80.829
"2019-05-02 02:16:00",18013581,28.92,4.06,0,100.991
"2019-05-02 02:46:00",18013581,28.91,4.01,0,111.589
"2019-05-02 05:01:00",18013581,28.87,4,0,92.99
"2019-05-02 06:16:00",18013581,28.84,4.07,0,108.707
"2019-05-02 07:46:00",18013581,28.79,4,0,99.737
"2019-05-02 09:01:00",18013581,28.74,3.99,0,102.205
"2019-05-02 11:46:00",18013581,28.88,3.99,0,102.887
"2019-05-02 12:46:00",18013581,28.95,4.01,0,116.554
"2019-05-02 14:31:00",18013581,29.11,4.01,0,112.024
"2019-05-02 15:31:00",18013581,29.23,4.01,0,100.692
"2019-05-02 17:31:00",18013581,29.44,4.01,0,91.594
"2019-05-02 20:31:00",18013581,29.56,4,0,99.693
"2019-05-02 21:31:00",18013581,29.57,4,0,95.289
"2019-05-02 22:46:00",18013581,29.57,4,0,98.915
"2019-05-03 00:46:00",18013581,29.54,4.01,0,95.739
"2019-05-03 01:16:00",18013581,29.52,4.08,0,106.959
"2019-05-03 01:46:00",18013581,29.51,4.01,0,103.202
"2019-05-03 04:01:00",18013581,29.42,3.99,0,116.477
"2019-05-03 06:46:00",18013581,29.28,4.01,0,109.192
"2019-05-03 07:01:00",18013581,29.26,3.99,0,100.355
"2019-05-03 08:01:00",18013581,29.19,3.99,0,90.07
"2019-05-03 08:31:00",18013581,29.18,4.01,0,113.028
"2019-05-03 10:46:00",18013581,29.27,3.99,0,86.881
"2019-05-03 11:01:00",18013581,29.29,4.02,0,91.541
"2019-05-03 12:46:00",18013581,29.41,4.01,0,96.294
"2019-05-03 13:01:00",18013581,29.42,4,0,98.429
"2019-05-03 14:31:00",18013581,29.56,4,0,97.075
"2019-05-03 16:16:00",18013581,29.7,4.08,0,106.743
"2019-05-03 17:16:00",18013581,29.65,4.08,0,86.376
"2019-05-03 17:46:00",18013581,29.61,4.01,0,80.979
"2019-05-03 19:16:00",18013581,29.51,4.09,0,107.009
"2019-05-03 20:01:00",18013581,29.46,4.01,0,101.727
"2019-05-03 23:31:00",18013581,29.2,4.02,0,106.509
"2019-05-04 01:01:00",18013581,29.1,4.02,0,114.614
"2019-05-04 02:16:00",18013581,29,4.1,0,101.481
"2019-05-04 03:01:00",18013581,28.97,3.99,0,109.292
"2019-05-04 06:46:00",18013581,28.71,4.02,0,114.227
"2019-05-04 08:16:00",18013581,28.59,4.09,0,86.525
"2019-05-04 09:31:00",18013581,28.53,3.98,0,107.214
"2019-05-04 10:01:00",18013581,28.52,3.98,0,91.22
"2019-05-04 13:16:00",18013581,28.82,4.1,0,96.625
"2019-05-04 16:31:00",18013581,28.85,3.99,0,90.966
"2019-05-04 18:31:00",18013581,28.96,3.99,0,111.049
"2019-05-04 19:16:00",18013581,28.97,4.1,0,111.858
"2019-05-04 21:16:00",18013581,28.91,4.1,0,111.638
"2019-05-04 22:31:00",18013581,28.89,3.99,0,100.684
"2019-05-04 22:46:00",18013581,28.88,3.99,0,118.978
"2019-05-04 23:01:00",18013581,28.87,3.99,0,106.586
"2019-05-04 23:16:00",18013581,28.85,4.1,0,85.853
"2019-05-04 23:31:00",18013581,28.85,3.98,0,84.482
"2019-05-04 23:46:00",18013581,28.83,3.99,0,88.137
"2019-05-05 00:01:00",18013581,28.82,3.99,0,98.739
"2019-05-05 00:16:00",18013581,28.79,4.1,0,80.576
"2019-05-05 00:31:00",18013581,28.79,3.99,0,98.443
"2019-05-05 00:46:00",18013581,28.77,3.99,0,89.413
"2019-05-05 01:01:00",18013581,28.76,3.99,0,117.133
"2019-05-05 01:16:00",18013581,28.74,4.1,0,120.321
"2019-05-05 01:31:00",18013581,28.74,3.99,0,110.165
"2019-05-05 01:46:00",18013581,28.72,3.98,0,116.046
"2019-05-05 02:01:00",18013581,28.71,3.99,0,87.862
"2019-05-05 02:16:00",18013581,28.69,4.1,0,105.24
"2019-05-05 02:31:00",18013581,28.68,3.98,0,83.471
"2019-05-05 02:46:00",18013581,28.66,3.99,0,118.744
"2019-05-05 03:01:00",18013581,28.64,3.99,0,109.344
"2019-05-05 03:16:00",18013581,28.6,4.1,0,83.312
"2019-05-05 03:31:00",18013581,28.6,3.98,0,101.784
"2019-05-05 03:46:00",18013581,28.57,3.98,0,115.098
"2019-05-05 04:01:00",18013581,28.56,3.99,0,80.845
"2019-05-05 04:16:00",18013581,28.53,4.1,0,108.178
"2019-05-05 04:31:00",18013581,28.52,3.99,0,93.131
"2019-05-05 04:46:00",18013581,28.51,3.99,0,101.556
"2019-05-05 05:01:00",18013581,28.49,3.99,0,98.244
"2019-05-05 05:16:00",18013581,28.46,4.1,0,116.627
"2019-05-05 05:31:00",18013581,28.45,3.99,0,110.815
"2019-05-05 05:46:00",18013581,28.43,3.99,0,95.866
"2019-05-05 06:01:00",18013581,28.42,3.99,0,85.625
"2019-05-05 06:16:00",18013581,28.38,4.09,0,102.432
"2019-05-05 06:31:00",18013581,28.38,3.99,0,113.464
"2019-05-05 06:46:00",18013581,28.37,3.99,0,103.113
"2019-05-05 07:01:00",18013581,28.35,3.99,0,88.146
"2019-05-05 07:16:00",18013581,28.31,4.1,0,82.226
"2019-05-05 07:31:00",18013581,28.31,3.99,0,94.437
"2019-05-05 07:46:00",18013581,28.3,3.98,0,90.321
"2019-05-05 08:01:00",18013581,28.28,3.99,0,91.07
"2019-05-05 08:16:00",18013581,28.26,4.1,0,96.844
"2019-05-05 08:31:00",18013581,28.26,3.99,0,93.833
"2019-05-05 08:46:00",18013581,28.26,3.99,0,119.661
"2019-05-05 09:01:00",18013581,28.25,3.99,0,112.258
"2019-05-05 09:16:00",18013581,28.24,4.1,0,103.269
"2019-05-05 09:31:00",18013581,28.26,3.99,0,97.603
"2019-05-05 09:46:00",18013581,28.26,3.99,0,80.625
"2019-05-05 10:01:00",18013581,28.27,3.99,0,98.018
"2019-05-05 10:16:00",18013581,28.27,4.11,0,114.925
"2019-05-05 10:31:00",18013581,28.29,3.99,0,89.965
"2019-05-05 10:46:00",18013581,28.31,3.99,0,95.288
"2019-05-05 11:01:00",18013581,28.32,3.99,0,89.671
"2019-05-05 11:16:00",18013581,28.32,4.1,0,91.33
"2019-05-05 11:31:00",18013581,28.34,3.99,0,104.547
"2019-05-05 11:46:00",18013581,28.36,3.99,0,110.964
"2019-05-05 12:01:00",18013581,28.38,3.99,0,114.351
"2019-05-05 12:16:00",18013581,28.42,4.09,0,105.924
"2019-05-05 12:31:00",18013581,28.45,3.99,0,106.053
"2019-05-05 12:46:00",18013581,28.48,3.99,0,92.705
"2019-05-05 13:01:00",18013581,28.51,4,0,94.708
"2019-05-05 13:16:00",18013581,28.53,4.1,0,117.713
"2019-05-05 13:31:00",18013581,28.54,4,0,114.599
"2019-05-05 13:46:00",18013581,28.56,4,0,101.452
"2019-05-05 14:01:00",18013581,28.57,3.99,0,110.652
"2019-05-05 14:16:00",18013581,28.59,4.1,0,113.338
"2019-05-05 14:31:00",18013581,28.61,3.99,0,96.149
"2019-05-05 14:46:00",18013581,28.62,4,0,87.603
"2019-05-05 15:01:00",18013581,28.64,3.99,0,105.636
"2019-05-05 15:16:00",18013581,28.66,4.1,0,117.029
"2019-05-05 15:31:00",18013581,28.67,4,0,81.101
"2019-05-05 15:46:00",18013581,28.69,4,0,81.781
"2019-05-05 16:01:00",18013581,28.7,3.99,0,105.277
"2019-05-05 16:16:00",18013581,28.72,4.09,0,113.382
"2019-05-05 16:31:00",18013581,28.74,4,0,80.8
"2019-05-05 16:46:00",18013581,28.76,3.99,0,93.512
"2019-05-05 17:01:00",18013581,28.79,3.99,0,95.365
"2019-05-05 17:16:00",18013581,28.8,4.1,0,87.045
"2019-05-05 17:31:00",18013581,28.83,3.99,0,90.338
"2019-05-05 17:46:00",18013581,28.85,4,0,112.488
"2019-05-05 18:01:00",18013581,28.86,4,0,113.948
"2019-05-05 18:16:00",18013581,28.87,4.09,0,89.735
"2019-05-05 18:31:00",18013581,28.89,3.99,0,110.938
"2019-05-05 18:46:00",18013581,28.89,3.98,0,87.386
"2019-05-05 19:01:00",18013581,28.9,3.99,0,104.988
"2019-05-05 19:16:00",18013581,28.91,4.09,0,106.251
"2019-05-05 19:31:00",18013581,28.91,3.99,0,98.923
"2019-05-05 19:46:00",18013581,28.92,3.99,0,112.172
"2019-05-05 20:01:00",18013581,28.92,3.99,0,110.464
"2019-05-05 20:16:00",18013581,28.92,4.1,0,81.917
"2019-05-05 20:31:00",18013581,28.93,3.99,0,91.753
"2019-05-05 20:46:00",18013581,28.93,3.99,0,102.486
"2019-05-05 21:01:00",18013581,28.93,3.99,0,109.602
"2019-05-05 21:16:00",18013581,28.93,4.1,0,89.453
"2019-05-05 21:31:00",18013581,28.93,3.99,0,89.201
"2019-05-05 21:46:00",18013581,28.93,3.99,0,110.81
"2019-05-05 22:01:00",18013581,28.93,3.99,0,113.228
"2019-05-05 22:16:00",18013581,28.93,4.09,0,82.532
"2019-05-05 22:31:00",18013581,28.93,3.99,0,113.171
"2019-05-05 22:46:00",18013581,28.93,3.99,0,112.132
"2019-05-05 23:01:00",18013581,28.93,3.99,0,85.457
"2019-05-05 23:16:00",18013581,28.93,4.09,0,97.588
"2019-05-05 23:31:00",18013581,28.92,3.99,0,97.731
"2019-05-05 23:46:00",18013581,28.92,3.99,0,111.22
"2019-05-06 00:01:00",18013581,28.92,3.99,0,98.341
"2019-05-06 00:16:00",18013581,28.92,4.09,0,117.963
"2019-05-06 00:31:00",18013581,28.92,3.99,0,110.86
"2019-05-06 00:46:00",18013581,28.91,3.99,0,98.723
"2019-05-06 01:01:00",18013581,28.91,3.99,0,86.724
"2019-05-06 01:16:00",18013581,28.9,4.09,0,99.048
"2019-05-06 01:31:00",18013581,28.89,3.99,0,118.469
"2019-05-06 01:46:00",18013581,28.89,3.99,0,107.714
"2019-05-06 02:01:00",18013581,28.88,3.99,0,116.293
"2019-05-06 02:16:00",18013581,28.88,4.09,0,88.217
"2019-05-06 02:31:00",18013581,28.88,3.99,0,119.007
"2019-05-06 02:46:00",18013581,28.87,3.99,0,114.746
"2019-05-06 03:01:00",18013581,28.87,3.99,0,95.256
"2019-05-06 03:16:00",18013581,28.86,4.09,0,101.515
"2019-05-06 03:31:00",18013581,28.86,3.99,0,83.63
"2019-05-06 03:46:00",18013581,28.86,3.99,0,90.691
"2019-05-06 04:01:00",18013581,28.85,3.99,0,116.834
"2019-05-06 04:16:00",18013581,28.85,4.09,0,99.785
"2019-05-06 04:31:00",18013581,28.85,3.99,0,90.57
"2019-05-06 04:46:00",18013581,28.84,3.99,0,109.579
"2019-05-06 05:01:00",18013581,28.84,3.99,0,97.893
"2019-05-06 05:16:00",18013581,28.83,4.09,0,86.75
